File Version;BWSpec4.04_00
Date,2017-03-17 07:52:28
67,   ,   ,   ,1262.0000,65535.0000,1205.0000,-57.0000,0.0000,0.0000,0.0000,
68,   ,   ,   ,1998.0000,65535.0000,1603.0000,-395.0000,0.0000,0.0000,0.0000,
69,   ,   ,   ,1673.0000,65535.0000,1347.0000,-326.0000,0.0000,0.0000,0.0000,
70,   ,   ,   ,1502.0000,65535.0000,1427.0000,-75.0000,0.0000,0.0000,0.0000,
71,   ,   ,   ,2298.0000,65535.0000,1930.0000,-368.0000,0.0000,0.0000,0.0000,
72,   ,   ,   ,1585.0000,65535.0000,1368.0000,-217.0000,0.0000,0.0000,0.0000,
73,   ,   ,   ,1912.0000,65535.0000,1548.0000,-364.0000,0.0000,0.0000,0.0000,
74,   ,   ,   ,1494.0000,65535.0000,1265.0000,-229.0000,0.0000,0.0000,0.0000,
75,   ,   ,   ,2062.0000,65535.0000,1755.0000,-307.0000,0.0000,0.0000,0.0000,
76,   ,   ,   ,1529.0000,65535.0000,1244.0000,-285.0000,0.0000,0.0000,0.0000,
77,   ,   ,   ,2074.0000,65535.0000,1680.0000,-394.0000,0.0000,0.0000,0.0000,
78,   ,   ,   ,1796.0000,65535.0000,1504.0000,-292.0000,0.0000,0.0000,0.0000,
79,   ,   ,   ,1553.0000,65535.0000,1388.0000,-165.0000,0.0000,0.0000,0.0000,
80,   ,   ,   ,1392.0000,65535.0000,1219.0000,-173.0000,0.0000,0.0000,0.0000,
81,   ,   ,   ,2240.0000,65535.0000,1717.0000,-523.0000,0.0000,0.0000,0.0000,
82,   ,   ,   ,1742.0000,65535.0000,1395.0000,-347.0000,0.0000,0.0000,0.0000,
83,   ,   ,   ,2440.0000,65535.0000,1931.0000,-509.0000,0.0000,0.0000,0.0000,
84,   ,   ,   ,1488.0000,65535.0000,1332.0000,-156.0000,0.0000,0.0000,0.0000,
85,   ,   ,   ,1918.0000,65535.0000,1649.0000,-269.0000,0.0000,0.0000,0.0000,
86,   ,   ,   ,1408.0000,65535.0000,1152.0000,-256.0000,0.0000,0.0000,0.0000,
87,   ,   ,   ,1628.0000,65535.0000,1326.0000,-302.0000,0.0000,0.0000,0.0000,
88,   ,   ,   ,1562.0000,65535.0000,1546.0000,-16.0000,0.0000,0.0000,0.0000,
89,   ,   ,   ,1868.0000,65535.0000,1501.0000,-367.0000,0.0000,0.0000,0.0000,
90,   ,   ,   ,1407.0000,65535.0000,1333.0000,-74.0000,0.0000,0.0000,0.0000,
91,   ,   ,   ,2429.0000,65535.0000,2067.0000,-362.0000,0.0000,0.0000,0.0000,
92,   ,   ,   ,1404.0000,65535.0000,1556.0000,152.0000,0.0000,0.0000,0.0000,
93,   ,   ,   ,2008.0000,65535.0000,2016.0000,8.0000,0.0000,0.0000,0.0000,
94,   ,   ,   ,1289.0000,65535.0000,1631.0000,342.0000,0.0000,0.0000,0.0000,
95,   ,   ,   ,2004.0000,65535.0000,2671.0000,667.0000,0.0000,0.0000,0.0000,
96,   ,   ,   ,3662.0000,65535.0000,5581.0000,1919.0000,0.0000,0.0000,0.0000,
97,   ,   ,   ,1576.0000,65535.0000,14512.0000,12936.0000,0.0000,0.0000,0.0000,
98,   ,   ,   ,3662.0000,65535.0000,59478.0000,55816.0000,0.0000,0.0000,0.0000,
99,   ,   ,   ,1390.0000,65535.0000,65535.0000,64145.0000,0.0000,0.0000,0.0000,
100,   ,   ,   ,1560.0000,65535.0000,65535.0000,63975.0000,0.0000,0.0000,0.0000,
101,   ,   ,   ,1464.0000,65535.0000,65535.0000,64071.0000,0.0000,0.0000,0.0000,
102,   ,   ,   ,1802.0000,65535.0000,65535.0000,63733.0000,0.0000,0.0000,0.0000,
103,   ,   ,   ,1757.0000,65535.0000,4007.0000,2250.0000,0.0000,0.0000,0.0000,
104,   ,   ,   ,2198.0000,65535.0000,2854.0000,656.0000,0.0000,0.0000,0.0000,
105,   ,   ,   ,1608.0000,65535.0000,2057.0000,449.0000,0.0000,0.0000,0.0000,
106,   ,   ,   ,1848.0000,65535.0000,2057.0000,209.0000,0.0000,0.0000,0.0000,
107,   ,   ,   ,1528.0000,65535.0000,1728.0000,200.0000,0.0000,0.0000,0.0000,
108,   ,   ,   ,1446.0000,65535.0000,1532.0000,86.0000,0.0000,0.0000,0.0000,
109,   ,   ,   ,1705.0000,65535.0000,1723.0000,18.0000,0.0000,0.0000,0.0000,
110,   ,   ,   ,1444.0000,65535.0000,1523.0000,79.0000,0.0000,0.0000,0.0000,
111,   ,   ,   ,1518.0000,65535.0000,1399.0000,-119.0000,0.0000,0.0000,0.0000,
112,   ,   ,   ,1533.0000,65535.0000,1490.0000,-43.0000,0.0000,0.0000,0.0000,
113,   ,   ,   ,1676.0000,65535.0000,1589.0000,-87.0000,0.0000,0.0000,0.0000,
114,   ,   ,   ,1553.0000,65535.0000,1264.0000,-289.0000,0.0000,0.0000,0.0000,
115,   ,   ,   ,1441.0000,65535.0000,1345.0000,-96.0000,0.0000,0.0000,0.0000,
116,   ,   ,   ,1418.0000,65535.0000,1282.0000,-136.0000,0.0000,0.0000,0.0000,
117,   ,   ,   ,1971.0000,65535.0000,1696.0000,-275.0000,0.0000,0.0000,0.0000,
118,   ,   ,   ,2176.0000,65535.0000,1680.0000,-496.0000,0.0000,0.0000,0.0000,
119,   ,   ,   ,1692.0000,65535.0000,1435.0000,-257.0000,0.0000,0.0000,0.0000,
120,   ,   ,   ,1482.0000,65535.0000,1310.0000,-172.0000,0.0000,0.0000,0.0000,
121,   ,   ,   ,1428.0000,65535.0000,1438.0000,10.0000,0.0000,0.0000,0.0000,
122,   ,   ,   ,2126.0000,65535.0000,1807.0000,-319.0000,0.0000,0.0000,0.0000,
123,   ,   ,   ,2324.0000,65535.0000,1885.0000,-439.0000,0.0000,0.0000,0.0000,
124,   ,   ,   ,2709.0000,65535.0000,2160.0000,-549.0000,0.0000,0.0000,0.0000,
125,   ,   ,   ,1443.0000,65535.0000,1323.0000,-120.0000,0.0000,0.0000,0.0000,
126,   ,   ,   ,1484.0000,65535.0000,1403.0000,-81.0000,0.0000,0.0000,0.0000,
127,   ,   ,   ,1969.0000,65535.0000,1652.0000,-317.0000,0.0000,0.0000,0.0000,
128,   ,   ,   ,1630.0000,65535.0000,1438.0000,-192.0000,0.0000,0.0000,0.0000,
129,   ,   ,   ,2120.0000,65535.0000,1871.0000,-249.0000,0.0000,0.0000,0.0000,
130,   ,   ,   ,3252.0000,65535.0000,2574.0000,-678.0000,0.0000,0.0000,0.0000,
131,   ,   ,   ,1772.0000,65535.0000,1601.0000,-171.0000,0.0000,0.0000,0.0000,
132,   ,   ,   ,1953.0000,65535.0000,1888.0000,-65.0000,0.0000,0.0000,0.0000,
133,   ,   ,   ,1777.0000,65535.0000,1906.0000,129.0000,0.0000,0.0000,0.0000,
134,   ,   ,   ,2414.0000,65535.0000,2697.0000,283.0000,0.0000,0.0000,0.0000,
135,   ,   ,   ,3124.0000,65535.0000,3760.0000,636.0000,0.0000,0.0000,0.0000,
136,   ,   ,   ,1630.0000,65535.0000,4275.0000,2645.0000,0.0000,0.0000,0.0000,
137,   ,   ,   ,1737.0000,65535.0000,7037.0000,5300.0000,0.0000,0.0000,0.0000,
138,   ,   ,   ,1778.0000,65535.0000,12263.0000,10485.0000,0.0000,0.0000,0.0000,
139,   ,   ,   ,1471.0000,65535.0000,19171.0000,17700.0000,0.0000,0.0000,0.0000,
140,   ,   ,   ,1894.0000,65535.0000,28227.0000,26333.0000,0.0000,0.0000,0.0000,
141,   ,   ,   ,1532.0000,65535.0000,35509.0000,33977.0000,0.0000,0.0000,0.0000,
142,   ,   ,   ,2842.0000,65535.0000,41471.0000,38629.0000,0.0000,0.0000,0.0000,
143,   ,   ,   ,1508.0000,65535.0000,41927.0000,40419.0000,0.0000,0.0000,0.0000,
144,   ,   ,   ,1673.0000,65535.0000,41996.0000,40323.0000,0.0000,0.0000,0.0000,
145,   ,   ,   ,2217.0000,65535.0000,42541.0000,40324.0000,0.0000,0.0000,0.0000,
146,   ,   ,   ,1759.0000,65535.0000,42131.0000,40372.0000,0.0000,0.0000,0.0000,
147,   ,   ,   ,1583.0000,65535.0000,41430.0000,39847.0000,0.0000,0.0000,0.0000,
148,   ,   ,   ,1820.0000,65535.0000,40921.0000,39101.0000,0.0000,0.0000,0.0000,
149,   ,   ,   ,2680.0000,65535.0000,41862.0000,39182.0000,0.0000,0.0000,0.0000,
150,   ,   ,   ,1517.0000,65535.0000,40645.0000,39128.0000,0.0000,0.0000,0.0000,
151,   ,   ,   ,1705.0000,65535.0000,40569.0000,38864.0000,0.0000,0.0000,0.0000,
152,   ,   ,   ,2063.0000,65535.0000,40646.0000,38583.0000,0.0000,0.0000,0.0000,
153,   ,   ,   ,2158.0000,65535.0000,40470.0000,38312.0000,0.0000,0.0000,0.0000,
154,   ,   ,   ,1656.0000,65535.0000,40075.0000,38419.0000,0.0000,0.0000,0.0000,
155,   ,   ,   ,1845.0000,65535.0000,39852.0000,38007.0000,0.0000,0.0000,0.0000,
156,   ,   ,   ,1821.0000,65535.0000,39786.0000,37965.0000,0.0000,0.0000,0.0000,
157,   ,   ,   ,2004.0000,65535.0000,39775.0000,37771.0000,0.0000,0.0000,0.0000,
158,   ,   ,   ,1636.0000,65535.0000,38989.0000,37353.0000,0.0000,0.0000,0.0000,
159,   ,   ,   ,1849.0000,65535.0000,38874.0000,37025.0000,0.0000,0.0000,0.0000,
160,   ,   ,   ,1783.0000,65535.0000,39543.0000,37760.0000,0.0000,0.0000,0.0000,
161,   ,   ,   ,2030.0000,65535.0000,39246.0000,37216.0000,0.0000,0.0000,0.0000,
162,   ,   ,   ,1529.0000,65535.0000,38513.0000,36984.0000,0.0000,0.0000,0.0000,
163,   ,   ,   ,1782.0000,65535.0000,38954.0000,37172.0000,0.0000,0.0000,0.0000,
164,   ,   ,   ,1727.0000,65535.0000,38736.0000,37009.0000,0.0000,0.0000,0.0000,
165,   ,   ,   ,1648.0000,65535.0000,38605.0000,36957.0000,0.0000,0.0000,0.0000,
166,   ,   ,   ,1362.0000,65535.0000,37869.0000,36507.0000,0.0000,0.0000,0.0000,
167,   ,   ,   ,1817.0000,65535.0000,38065.0000,36248.0000,0.0000,0.0000,0.0000,
168,   ,   ,   ,1676.0000,65535.0000,38017.0000,36341.0000,0.0000,0.0000,0.0000,
169,   ,   ,   ,1436.0000,65535.0000,37675.0000,36239.0000,0.0000,0.0000,0.0000,
170,   ,   ,   ,2569.0000,65535.0000,38129.0000,35560.0000,0.0000,0.0000,0.0000,
171,   ,   ,   ,1449.0000,65535.0000,37143.0000,35694.0000,0.0000,0.0000,0.0000,
172,   ,   ,   ,2144.0000,65535.0000,37795.0000,35651.0000,0.0000,0.0000,0.0000,
173,   ,   ,   ,1889.0000,65535.0000,36834.0000,34945.0000,0.0000,0.0000,0.0000,
174,   ,   ,   ,1644.0000,65535.0000,36575.0000,34931.0000,0.0000,0.0000,0.0000,
175,   ,   ,   ,1592.0000,65535.0000,36675.0000,35083.0000,0.0000,0.0000,0.0000,
176,   ,   ,   ,1696.0000,65535.0000,36871.0000,35175.0000,0.0000,0.0000,0.0000,
177,   ,   ,   ,2504.0000,65535.0000,37418.0000,34914.0000,0.0000,0.0000,0.0000,
178,   ,   ,   ,1326.0000,65535.0000,36401.0000,35075.0000,0.0000,0.0000,0.0000,
179,   ,   ,   ,1562.0000,65535.0000,36047.0000,34485.0000,0.0000,0.0000,0.0000,
180,   ,   ,   ,2439.0000,65535.0000,36521.0000,34082.0000,0.0000,0.0000,0.0000,
181,   ,   ,   ,1576.0000,65535.0000,36349.0000,34773.0000,0.0000,0.0000,0.0000,
182,   ,   ,   ,1900.0000,65535.0000,36183.0000,34283.0000,0.0000,0.0000,0.0000,
183,   ,   ,   ,1731.0000,65535.0000,35895.0000,34164.0000,0.0000,0.0000,0.0000,
184,   ,   ,   ,1988.0000,65535.0000,36211.0000,34223.0000,0.0000,0.0000,0.0000,
185,   ,   ,   ,1652.0000,65535.0000,36078.0000,34426.0000,0.0000,0.0000,0.0000,
186,   ,   ,   ,1829.0000,65535.0000,35801.0000,33972.0000,0.0000,0.0000,0.0000,
187,   ,   ,   ,1511.0000,65535.0000,35425.0000,33914.0000,0.0000,0.0000,0.0000,
188,   ,   ,   ,1772.0000,65535.0000,36119.0000,34347.0000,0.0000,0.0000,0.0000,
189,   ,   ,   ,1590.0000,65535.0000,35691.0000,34101.0000,0.0000,0.0000,0.0000,
190,   ,   ,   ,1765.0000,65535.0000,35539.0000,33774.0000,0.0000,0.0000,0.0000,
191,   ,   ,   ,1301.0000,65535.0000,35502.0000,34201.0000,0.0000,0.0000,0.0000,
192,   ,   ,   ,1815.0000,65535.0000,35724.0000,33909.0000,0.0000,0.0000,0.0000,
193,   ,   ,   ,2304.0000,65535.0000,35755.0000,33451.0000,0.0000,0.0000,0.0000,
194,   ,   ,   ,1721.0000,65535.0000,35656.0000,33935.0000,0.0000,0.0000,0.0000,
195,   ,   ,   ,1929.0000,65535.0000,35602.0000,33673.0000,0.0000,0.0000,0.0000,
196,   ,   ,   ,1980.0000,65535.0000,35187.0000,33207.0000,0.0000,0.0000,0.0000,
197,   ,   ,   ,2808.0000,65535.0000,35839.0000,33031.0000,0.0000,0.0000,0.0000,
198,   ,   ,   ,1816.0000,65535.0000,35024.0000,33208.0000,0.0000,0.0000,0.0000,
199,   ,   ,   ,1608.0000,65535.0000,34886.0000,33278.0000,0.0000,0.0000,0.0000,
200,   ,   ,   ,1724.0000,65535.0000,35268.0000,33544.0000,0.0000,0.0000,0.0000,
201,   ,   ,   ,1838.0000,65535.0000,35032.0000,33194.0000,0.0000,0.0000,0.0000,
202,   ,   ,   ,1781.0000,65535.0000,34959.0000,33178.0000,0.0000,0.0000,0.0000,
203,   ,   ,   ,1520.0000,65535.0000,34661.0000,33141.0000,0.0000,0.0000,0.0000,
204,   ,   ,   ,1632.0000,65535.0000,34797.0000,33165.0000,0.0000,0.0000,0.0000,
205,   ,   ,   ,1474.0000,65535.0000,34653.0000,33179.0000,0.0000,0.0000,0.0000,
206,   ,   ,   ,2741.0000,65535.0000,35679.0000,32938.0000,0.0000,0.0000,0.0000,
207,   ,   ,   ,1938.0000,65535.0000,34541.0000,32603.0000,0.0000,0.0000,0.0000,
208,   ,   ,   ,1756.0000,65535.0000,34708.0000,32952.0000,0.0000,0.0000,0.0000,
209,   ,   ,   ,1924.0000,65535.0000,34980.0000,33056.0000,0.0000,0.0000,0.0000,
210,   ,   ,   ,1416.0000,65535.0000,34043.0000,32627.0000,0.0000,0.0000,0.0000,
211,   ,   ,   ,2008.0000,65535.0000,34562.0000,32554.0000,0.0000,0.0000,0.0000,
212,   ,   ,   ,1500.0000,65535.0000,33777.0000,32277.0000,0.0000,0.0000,0.0000,
213,   ,   ,   ,1682.0000,65535.0000,34208.0000,32526.0000,0.0000,0.0000,0.0000,
214,   ,   ,   ,1803.0000,65535.0000,34007.0000,32204.0000,0.0000,0.0000,0.0000,
215,   ,   ,   ,2156.0000,65535.0000,34217.0000,32061.0000,0.0000,0.0000,0.0000,
216,   ,   ,   ,1556.0000,65535.0000,33353.0000,31797.0000,0.0000,0.0000,0.0000,
217,   ,   ,   ,1992.0000,65535.0000,34444.0000,32452.0000,0.0000,0.0000,0.0000,
218,   ,   ,   ,1685.0000,65535.0000,33591.0000,31906.0000,0.0000,0.0000,0.0000,
219,   ,   ,   ,1506.0000,65535.0000,33955.0000,32449.0000,0.0000,0.0000,0.0000,
220,   ,   ,   ,1730.0000,65535.0000,33755.0000,32025.0000,0.0000,0.0000,0.0000,
221,   ,   ,   ,2040.0000,65535.0000,34060.0000,32020.0000,0.0000,0.0000,0.0000,
222,   ,   ,   ,2480.0000,65535.0000,34256.0000,31776.0000,0.0000,0.0000,0.0000,
223,   ,   ,   ,1822.0000,65535.0000,33835.0000,32013.0000,0.0000,0.0000,0.0000,
224,   ,   ,   ,2820.0000,65535.0000,34699.0000,31879.0000,0.0000,0.0000,0.0000,
225,   ,   ,   ,2584.0000,65535.0000,34456.0000,31872.0000,0.0000,0.0000,0.0000,
226,   ,   ,   ,1594.0000,65535.0000,33333.0000,31739.0000,0.0000,0.0000,0.0000,
227,   ,   ,   ,1976.0000,65535.0000,33987.0000,32011.0000,0.0000,0.0000,0.0000,
228,   ,   ,   ,3272.0000,65535.0000,34862.0000,31590.0000,0.0000,0.0000,0.0000,
229,   ,   ,   ,3475.0000,65535.0000,34912.0000,31437.0000,0.0000,0.0000,0.0000,
230,   ,   ,   ,1496.0000,65535.0000,32799.0000,31303.0000,0.0000,0.0000,0.0000,
231,   ,   ,   ,2525.0000,65535.0000,34386.0000,31861.0000,0.0000,0.0000,0.0000,
232,   ,   ,   ,2056.0000,65535.0000,33554.0000,31498.0000,0.0000,0.0000,0.0000,
233,   ,   ,   ,1628.0000,65535.0000,33684.0000,32056.0000,0.0000,0.0000,0.0000,
234,   ,   ,   ,1674.0000,65535.0000,33842.0000,32168.0000,0.0000,0.0000,0.0000,
235,   ,   ,   ,1742.0000,65535.0000,33315.0000,31573.0000,0.0000,0.0000,0.0000,
236,   ,   ,   ,1502.0000,65535.0000,33592.0000,32090.0000,0.0000,0.0000,0.0000,
237,   ,   ,   ,1480.0000,65535.0000,33446.0000,31966.0000,0.0000,0.0000,0.0000,
238,   ,   ,   ,1224.0000,65535.0000,33063.0000,31839.0000,0.0000,0.0000,0.0000,
239,   ,   ,   ,1398.0000,65535.0000,33698.0000,32300.0000,0.0000,0.0000,0.0000,
240,   ,   ,   ,1842.0000,65535.0000,33700.0000,31858.0000,0.0000,0.0000,0.0000,
241,   ,   ,   ,1995.0000,65535.0000,33653.0000,31658.0000,0.0000,0.0000,0.0000,
242,   ,   ,   ,1808.0000,65535.0000,33104.0000,31296.0000,0.0000,0.0000,0.0000,
243,   ,   ,   ,2138.0000,65535.0000,33831.0000,31693.0000,0.0000,0.0000,0.0000,
244,   ,   ,   ,1635.0000,65535.0000,33407.0000,31772.0000,0.0000,0.0000,0.0000,
245,   ,   ,   ,1890.0000,65535.0000,33158.0000,31268.0000,0.0000,0.0000,0.0000,
246,   ,   ,   ,1480.0000,65535.0000,33040.0000,31560.0000,0.0000,0.0000,0.0000,
247,   ,   ,   ,1832.0000,65535.0000,33277.0000,31445.0000,0.0000,0.0000,0.0000,
248,   ,   ,   ,1922.0000,65535.0000,33122.0000,31200.0000,0.0000,0.0000,0.0000,
249,   ,   ,   ,2344.0000,65535.0000,33967.0000,31623.0000,0.0000,0.0000,0.0000,
250,   ,   ,   ,1594.0000,65535.0000,32513.0000,30919.0000,0.0000,0.0000,0.0000,
251,   ,   ,   ,2608.0000,65535.0000,33585.0000,30977.0000,0.0000,0.0000,0.0000,
252,   ,   ,   ,1854.0000,65535.0000,32745.0000,30891.0000,0.0000,0.0000,0.0000,
253,   ,   ,   ,1602.0000,65535.0000,32889.0000,31287.0000,0.0000,0.0000,0.0000,
