#Wave		#Intensity
2102.180664	9797.787109
2101.273438	9854.468750
2100.365234	9828.261719
2099.457031	9969.343750
2098.548828	10059.118164
2097.640625	10022.096680
2096.732422	9920.373047
2095.823242	10271.611328
2094.914063	10407.076172
2094.004883	10426.606445
2093.095703	10260.216797
2092.186523	10317.481445
2091.277344	10431.283203
2090.367188	10571.968750
2089.457031	10631.829102
2088.546875	10489.785156
2087.636719	10622.300781
2086.725586	10668.662109
2085.815430	10836.062500
2084.904297	10895.810547
2083.993164	10769.985352
2083.082031	11044.811523
2082.170898	11053.408203
2081.258789	11110.377930
2080.347656	11261.371094
2079.435547	11261.860352
2078.523438	11474.541016
2077.610352	11480.358398
2076.698242	11472.748047
2075.786133	11599.360352
2074.873047	11615.882813
2073.959961	11868.535156
2073.046875	11903.777344
2072.132813	11952.417969
2071.219727	12084.173828
2070.305664	12017.462891
2069.391602	12133.069336
2068.477539	12117.297852
2067.563477	12214.080078
2066.649414	12326.899414
2065.734375	12482.531250
2064.819336	12397.070313
2063.904297	12713.284180
2062.989258	12785.757813
2062.074219	13005.414063
2061.158203	12914.563477
2060.243164	12839.800781
2059.327148	12765.066406
2058.411133	13211.881836
2057.495117	13409.845703
2056.578125	13530.201172
2055.662109	13492.808594
2054.745117	13562.324219
2053.828125	13709.296875
2052.911133	13719.972656
2051.993164	13842.817383
2051.076172	13933.570313
2050.158203	14034.965820
2049.240234	14320.499023
2048.322266	14325.703125
2047.404297	14589.720703
2046.485352	14330.769531
2045.567383	14648.024414
2044.648438	14730.490234
2043.729492	14978.222656
2042.810547	14812.689453
2041.890625	15044.316406
2040.971680	15201.245117
2040.051758	15003.794922
2039.131836	15570.848633
2038.211914	15535.843750
2037.291992	15615.338867
2036.371094	15886.460938
2035.451172	15827.459961
2034.530273	16002.640625
2033.609375	15850.525391
2032.688477	16344.814453
2031.766602	16567.656250
2030.845703	16543.140625
2029.923828	16664.839844
2029.001953	16754.595703
2028.080078	17272.134766
2027.157227	16971.195313
2026.235352	17039.587891
2025.312500	17485.060547
2024.389648	17757.771484
2023.466797	17547.228516
2022.543945	17870.246094
2021.621094	18325.816406
2020.697266	18367.326172
2019.773438	18310.673828
2018.849609	18635.937500
2017.925781	18801.982422
2017.001953	18774.435547
2016.077148	18924.482422
2015.152344	19461.363281
2014.228516	19404.556641
2013.302734	19424.591797
2012.377930	19513.474609
2011.453125	20023.337891
2010.527344	20204.724609
2009.601563	20290.751953
2008.675781	20289.417969
2007.750000	20788.140625
2006.824219	20826.384766
2005.897461	20700.636719
2004.970703	21154.029297
2004.043945	21353.445313
2003.117188	21669.082031
2002.190430	21886.814453
2001.262695	22035.763672
2000.335938	22182.011719
1999.408203	22410.076172
1998.480469	22704.064453
1997.551758	22762.968750
1996.624023	22887.835938
1995.695313	23426.988281
1994.766602	23374.892578
1993.837891	24111.585938
1992.909180	24088.386719
1991.980469	23949.166016
1991.050781	24361.023438
1990.121094	24859.703125
1989.191406	24773.119141
1988.261719	24976.408203
1987.332031	25113.757813
1986.401367	25659.302734
1985.471680	25469.921875
1984.541016	25901.968750
1983.610352	26378.591797
1982.679688	26478.677734
1981.748047	26528.728516
1980.817383	26976.003906
1979.885742	26818.144531
1978.954102	27336.187500
1978.021484	27677.869141
1977.089844	27769.687500
1976.158203	28153.195313
1975.225586	28405.169922
1974.292969	28541.447266
1973.360352	28795.867188
1972.426758	28945.142578
1971.494141	29186.253906
1970.560547	29264.511719
1969.626953	29833.533203
1968.693359	30097.937500
1967.759766	30451.437500
1966.825195	30655.285156
1965.891602	30966.572266
1964.957031	30902.791016
1964.022461	31206.041016
1963.087891	31199.894531
1962.152344	31990.365234
1961.217773	32335.134766
1960.282227	32514.742188
1959.346680	32435.007813
1958.411133	32638.089844
1957.475586	33076.695313
1956.539063	32947.164063
1955.602539	33594.878906
1954.666016	33962.390625
1953.729492	34266.976563
1952.792969	34192.226563
1951.856445	34541.097656
1950.918945	34513.375000
1949.981445	34605.890625
1949.043945	34936.175781
1948.106445	35368.222656
1947.167969	35457.898438
1946.230469	35618.054688
1945.291992	36151.539063
1944.353516	36656.097656
1943.415039	36607.105469
1942.475586	36967.839844
1941.537109	37187.539063
1940.597656	37412.367188
1939.658203	37446.714844
1938.718750	37869.574219
1937.779297	37802.140625
1936.838867	38130.921875
1935.899414	38436.121094
1934.958984	38501.488281
1934.018555	38486.074219
1933.077148	39056.667969
1932.136719	39358.828125
1931.195313	39572.351563
1930.253906	39574.949219
1929.312500	39856.003906
1928.371094	40103.121094
1927.429688	39954.726563
1926.487305	40490.417969
1925.544922	40989.492188
1924.602539	40825.402344
1923.660156	40986.296875
1922.717773	41193.898438
1921.774414	41869.117188
1920.832031	41956.960938
1919.888672	41712.320313
1918.944336	42342.878906
1918.000977	42235.855469
1917.057617	42100.316406
1916.113281	42354.113281
1915.168945	42784.246094
1914.224609	42835.457031
1913.280273	43273.101563
1912.334961	43407.167969
1911.390625	43717.484375
1910.445313	43371.859375
1909.500000	44151.140625
1908.553711	44038.761719
1907.608398	44159.582031
1906.662109	44285.535156
1905.716797	44243.109375
1904.770508	45161.246094
1903.823242	44399.039063
1902.876953	44972.566406
1901.930664	45020.589844
1900.983398	45451.476563
1900.036133	44982.082031
1899.088867	45870.523438
1898.140625	45853.687500
1897.193359	46294.394531
1896.245117	45897.562500
1895.296875	46046.097656
1894.348633	46163.566406
1893.400391	46309.402344
1892.451172	46654.023438
1891.502930	46536.343750
1890.553711	46663.941406
1889.604492	47103.773438
1888.654297	47140.890625
1887.705078	47188.308594
